id_inmueble,fuente,barrio,precio_cop,area_m2,habitaciones,banos,precio_x_m2
PANDA-10012693,Panda Inmobiliaria,Centro,5000000,35,0,1,142857.14285714287
PANDA-10012930,Panda Inmobiliaria,Primavera,2300000,75,3,1,30666.666666666668
PANDA-10013864,Panda Inmobiliaria,Barro Blanco,2600000,59,2,2,44067.79661016949
PANDA-10015897,Panda Inmobiliaria,Camino Verde,4500000,88,3,2,51136.36363636364
PANDA-10015946,Panda Inmobiliaria,Poblado,12500000,230,4,3,54347.82608695652
PANDA-10017105,Panda Inmobiliaria,Sabaneta,3500000,90,0,2,38888.88888888889
PANDA-10017553,Panda Inmobiliaria,Laureles,2800000,90,3,2,31111.11111111111
PANDA-10017813,Panda Inmobiliaria,El Salado,4000000,65,2,0,61538.46153846154
PANDA-10020090,Panda Inmobiliaria,Porvenir,1700000,50,3,2,34000.0
PANDA-10020104,Panda Inmobiliaria,Porvenir,1700000,48,3,2,35416.666666666664
PANDA-10020114,Panda Inmobiliaria,Cimarronas,1600000,50,3,2,32000.0
PANDA-10020121,Panda Inmobiliaria,Fontibon,1800000,60,2,2,30000.0
PANDA-10020125,Panda Inmobiliaria,Cimarronas,1500000,54,2,2,27777.777777777777
PANDA-10020130,Panda Inmobiliaria,Fontibon,1500000,50,2,2,30000.0
PANDA-10020302,Panda Inmobiliaria,La Cuenca,4200000,85,3,3,49411.76470588235
PANDA-10024108,Panda Inmobiliaria,Poblado,8500000,123,3,3,69105.69105691057
PANDA-10028855,Panda Inmobiliaria,San Marcos,8500000,320,5,4,26562.5
PANDA-10040565,Panda Inmobiliaria,María Auxiliadora,1900000,55,3,2,34545.454545454544
PANDA-10042735,Panda Inmobiliaria,Centro,15000000,169,3,2,88757.39644970415
PANDA-10042819,Panda Inmobiliaria,Centro,4500000,119,4,2,37815.12605042017
PANDA-10042865,Panda Inmobiliaria,Centro,3500000,100,3,2,35000.0
PANDA-10042944,Panda Inmobiliaria,Centro,7500000,220,10,1,34090.90909090909
PANDA-10045649,Panda Inmobiliaria,Alto Bonito,1600000,52,2,2,30769.23076923077
PANDA-10045654,Panda Inmobiliaria,Alto Bonito,1450000,52,3,2,27884.615384615383
PANDA-10054279,Panda Inmobiliaria,Porvenir,2500000,40,1,0,62500.0
PANDA-10054398,Panda Inmobiliaria,Barrio Mesa,13450000,150,0,0,89666.66666666667
PANDA-10054485,Panda Inmobiliaria,Barrio Mesa,4400000,110,3,3,40000.0
PANDA-10054496,Panda Inmobiliaria,Barrio Mesa,4600000,115,3,3,40000.0
PANDA-10055855,Panda Inmobiliaria,Laureles,3700000,110,2,2,33636.36363636364
PANDA-10061705,Panda Inmobiliaria,La Magnolia,4500000,165,4,3,27272.727272727272
PANDA-10062125,Panda Inmobiliaria,Trianon,2150000,68,3,1,31617.647058823528
PANDA-10071402,Panda Inmobiliaria,Las Orquideas,3650000,105,4,4,34761.90476190476
PANDA-10073537,Panda Inmobiliaria,Suramerica,6200000,108,3,0,57407.40740740741
PANDA-10075738,Panda Inmobiliaria,Cumbres,4900000,124,2,2,39516.12903225807
PANDA-10081848,Panda Inmobiliaria,Ciudadela Coltejer,3900000,73,3,2,53424.65753424657
PANDA-10087785,Panda Inmobiliaria,La Doctora,2900000,70,3,2,41428.57142857143
PANDA-10087809,Panda Inmobiliaria,La Doctora,3500000,70,3,2,50000.0
PANDA-10092019,Panda Inmobiliaria,ZuÑiga,5600000,124,3,3,45161.290322580644
PANDA-10096680,Panda Inmobiliaria,Poblado,5800000,130,3,3,44615.38461538462
PANDA-10111188,Panda Inmobiliaria,Cimarronas,1500000,60,3,2,25000.0
PANDA-10111208,Panda Inmobiliaria,El Esmeraldal,3300000,69,2,2,47826.086956521736
PANDA-10114701,Panda Inmobiliaria,Poblado,5200000,101,2,3,51485.148514851484
PANDA-10114779,Panda Inmobiliaria,San Rafael,1900000,57,3,2,33333.333333333336
PANDA-10115242,Panda Inmobiliaria,Las Palmas,3800000,33,0,1,115151.51515151515
PANDA-10115264,Panda Inmobiliaria,Santa Maria De Los Angeles,5800000,135,3,3,42962.96296296296
PANDA-10116310,Panda Inmobiliaria,La Magnolia,15000000,220,0,2,68181.81818181818
PANDA-10117643,Panda Inmobiliaria,Camino Verde,3400000,62,3,2,54838.709677419356
PANDA-10118256,Panda Inmobiliaria,Los Naranjos,2800000,130,3,3,21538.46153846154
PANDA-10123709,Panda Inmobiliaria,El Dorado,4800000,130,3,3,36923.07692307692
PANDA-10126194,Panda Inmobiliaria,Centro,3500000,60,0,1,58333.333333333336
PANDA-10128656,Panda Inmobiliaria,Cumbres,3600000,75,3,2,48000.0
PANDA-10128740,Panda Inmobiliaria,Poblado,7500000,70,2,2,107142.85714285714
PANDA-10130032,Panda Inmobiliaria,La Paz,2600000,80,2,2,32500.0
PANDA-10131518,Panda Inmobiliaria,Las Casitas,2300000,62,3,2,37096.77419354839
PANDA-10133050,Panda Inmobiliaria,Otra Parte,4000000,90,3,2,44444.444444444445
PANDA-10135059,Panda Inmobiliaria,Los Naranjos,3500000,120,4,2,29166.666666666668
PANDA-10137983,Panda Inmobiliaria,Cumbres,3600000,83,3,2,43373.49397590361
PANDA-10140314,Panda Inmobiliaria,Centro,1150000,30,0,1,38333.333333333336
PANDA-10141018,Panda Inmobiliaria,Pontevedra,4800000,75,2,2,64000.0
PANDA-10142975,Panda Inmobiliaria,El Portal,4500000,120,3,2,37500.0
PANDA-10163957,Panda Inmobiliaria,San Marcos,2500000,17,0,1,147058.82352941178
PANDA-10167574,Panda Inmobiliaria,La Paz,3400000,116,3,2,29310.344827586207
PANDA-10167908,Panda Inmobiliaria,Alcala,2700000,85,3,1,31764.70588235294
PANDA-10169230,Panda Inmobiliaria,Poblado,9300000,211,3,5,44075.82938388626
PANDA-10170129,Panda Inmobiliaria,Poblado,5000000,93,3,3,53763.44086021505
PANDA-10195546,Panda Inmobiliaria,Las Cometas,3300000,70,3,2,47142.857142857145
PANDA-10196279,Panda Inmobiliaria,La Mina,1900000,55,3,2,34545.454545454544
PANDA-10196516,Panda Inmobiliaria,Loma Del Chocho,4700000,84,2,2,55952.380952380954
PANDA-10204311,Panda Inmobiliaria,Barrio Mesa,2500000,75,3,2,33333.333333333336
PANDA-10204362,Panda Inmobiliaria,El Chingui,2800000,64,3,2,43750.0
PANDA-10207033,Panda Inmobiliaria,Ferreria,2200000,62,3,2,35483.87096774193
PANDA-10207042,Panda Inmobiliaria,Ferreria,2200000,62,2,2,35483.87096774193
PANDA-10207119,Panda Inmobiliaria,Guaimaro,3500000,38,0,1,92105.26315789473
PANDA-10207136,Panda Inmobiliaria,Guaimaro,4500000,43,0,1,104651.16279069768
PANDA-10207220,Panda Inmobiliaria,Ferreria,2500000,62,3,2,40322.58064516129
PANDA-10207679,Panda Inmobiliaria,Poblado,3650000,72,2,2,50694.444444444445
PANDA-10210765,Panda Inmobiliaria,Fontibon,1650000,58,3,2,28448.275862068964
PANDA-10211347,Panda Inmobiliaria,Fontibon,2500000,60,2,1,41666.666666666664
PANDA-10212174,Panda Inmobiliaria,Barrio Mesa,3000000,130,3,2,23076.923076923078
PANDA-10213632,Panda Inmobiliaria,Cimarronas,1700000,50,2,2,34000.0
PANDA-10213687,Panda Inmobiliaria,Los Balsos,5300000,87,2,2,60919.54022988506
PANDA-10215782,Panda Inmobiliaria,San Fernando,2200000,111,3,1,19819.81981981982
PANDA-10215998,Panda Inmobiliaria,Benedictinos,6700000,137,3,3,48905.109489051094
PANDA-10217291,Panda Inmobiliaria,Barro Blanco,3000000,68,3,2,44117.64705882353
PANDA-10217338,Panda Inmobiliaria,Cimarronas,1650000,56,2,2,29464.285714285714
PANDA-10217388,Panda Inmobiliaria,Barro Blanco,3000000,66,3,2,45454.545454545456
PANDA-10219628,Panda Inmobiliaria,La Mina,3000000,75,2,2,40000.0
PANDA-10219632,Panda Inmobiliaria,Transversal Intermedia,5800000,90,1,2,64444.444444444445
PANDA-10219722,Panda Inmobiliaria,La Doctora,6500000,217,4,3,29953.917050691245
PANDA-10220555,Panda Inmobiliaria,Otra Parte,5600000,96,3,2,58333.333333333336
PANDA-10220948,Panda Inmobiliaria,San Jose,2500000,70,2,2,35714.28571428572
PANDA-10220961,Panda Inmobiliaria,Camino Verde,3100000,62,3,2,50000.0
PANDA-10221167,Panda Inmobiliaria,Loma De Las Brujas,3600000,62,1,2,58064.51612903226
PANDA-10221192,Panda Inmobiliaria,Centro,2000000,40,1,1,50000.0
PANDA-10221463,Panda Inmobiliaria,Cimarronas,1700000,50,2,2,34000.0
PANDA-10221592,Panda Inmobiliaria,El Dorado,2200000,90,3,2,24444.444444444445
PANDA-10224786,Panda Inmobiliaria,Poblado,9000000,129,2,3,69767.44186046511
PANDA-10226798,Panda Inmobiliaria,Las Palmas,6500000,96,2,2,67708.33333333333
PANDA-10227069,Panda Inmobiliaria,Ciudad Del Rio,4000000,60,2,2,66666.66666666667
PANDA-10227599,Panda Inmobiliaria,Poblado,4500000,100,1,1,45000.0
PANDA-10227889,Panda Inmobiliaria,Las Palmas,16000000,180,2,3,88888.88888888889
PANDA-10229395,Panda Inmobiliaria,Poblado,15000000,130,0,3,115384.61538461539
PANDA-10229638,Panda Inmobiliaria,Castropol,3800000,76,3,2,50000.0
PANDA-10231430,Panda Inmobiliaria,Cimarronas,1600000,53,2,2,30188.67924528302
PANDA-10231487,Panda Inmobiliaria,Alto Bonito,1550000,51,3,1,30392.156862745098
PANDA-10231671,Panda Inmobiliaria,La Frontera,4700000,75,2,2,62666.666666666664
PANDA-10231675,Panda Inmobiliaria,Itagui,3000000,67,3,2,44776.119402985074
PANDA-10234352,Panda Inmobiliaria,El Chocho,12000000,350,3,3,34285.71428571428
PANDA-10234539,Panda Inmobiliaria,Cumbres,3400000,64,2,2,53125.0
PANDA-10235568,Panda Inmobiliaria,La Magnolia,2500000,20,0,1,125000.0
PANDA-10235811,Panda Inmobiliaria,Aves María,2300000,70,2,2,32857.142857142855
PANDA-10236666,Panda Inmobiliaria,La Estrella,2600000,62,3,2,41935.48387096774
PANDA-10236743,Panda Inmobiliaria,La Mina,9000000,200,3,3,45000.0
PANDA-10236752,Panda Inmobiliaria,El Dorado,4300000,146,3,4,29452.054794520547
PANDA-10239297,Panda Inmobiliaria,Loma De Las Brujas,6500000,145,4,3,44827.58620689655
PANDA-10239642,Panda Inmobiliaria,Restrepo Naranjo,2650000,87,3,2,30459.77011494253
PANDA-10244135,Panda Inmobiliaria,Trianon,10000000,1300,5,3,7692.307692307692
PANDA-10244241,Panda Inmobiliaria,Trianon,2500000,19,0,1,131578.94736842104
PANDA-10245795,Panda Inmobiliaria,Poblado,5500000,76,1,2,72368.42105263157
PANDA-10247916,Panda Inmobiliaria,Montego,3800000,150,4,4,25333.333333333332
PANDA-10247989,Panda Inmobiliaria,Las Lomitas,5500000,102,2,2,53921.56862745098
PANDA-10253426,Panda Inmobiliaria,Barrio Mesa,600000000,100,4,1,6000000.0
PANDA-10259559,Panda Inmobiliaria,El Dorado,3000000,60,3,2,50000.0
PANDA-10263703,Panda Inmobiliaria,Guayabal,4800000,170,0,1,28235.29411764706
PANDA-10266457,Panda Inmobiliaria,Poblado,6800000,60,0,1,113333.33333333333
PANDA-10266672,Panda Inmobiliaria,San Mateo,2600000,120,4,2,21666.666666666668
PANDA-10269793,Panda Inmobiliaria,Las Vegas,3800000,67,2,2,56716.41791044776
PANDA-10269865,Panda Inmobiliaria,Las Vegas,4500000,85,3,2,52941.17647058824
PANDA-10270120,Panda Inmobiliaria,Las Vegas,4000000,80,3,2,50000.0
PANDA-10274802,Panda Inmobiliaria,Trianon,2800000,97,4,2,28865.9793814433
PANDA-10275056,Panda Inmobiliaria,Otra Parte,4500000,90,3,2,50000.0
PANDA-10275186,Panda Inmobiliaria,Vía San Antonio - La Ceja,10500000,150,3,3,70000.0
PANDA-10279304,Panda Inmobiliaria,El Portal,3600000,68,2,2,52941.17647058824
PANDA-10279595,Panda Inmobiliaria,El Chocho,2500000,60,2,1,41666.666666666664
PANDA-10279687,Panda Inmobiliaria,Alcala,1500000,12,0,1,125000.0
PANDA-10283576,Panda Inmobiliaria,Los Naranjos,3800000,180,4,4,21111.11111111111
PANDA-10283696,Panda Inmobiliaria,Centro,2300000,50,0,1,46000.0
PANDA-10285355,Panda Inmobiliaria,La Loma Del Indio,3800000,65,2,2,58461.53846153846
PANDA-10294047,Panda Inmobiliaria,Camino Verde,4400000,86,3,2,51162.79069767442
PANDA-10294106,Panda Inmobiliaria,El Dorado,3000000,130,4,2,23076.923076923078
PANDA-10296918,Panda Inmobiliaria,La Magnolia,5500000,240,5,2,22916.666666666668
PANDA-10297026,Panda Inmobiliaria,Andalucia,4300000,130,5,2,33076.92307692308
PANDA-10302234,Panda Inmobiliaria,La Milagrosa,2300000,120,4,2,19166.666666666668
PANDA-10303177,Panda Inmobiliaria,San Marcos,3800000,160,3,2,23750.0
PANDA-10305284,Panda Inmobiliaria,Primavera,1900000,50,1,1,38000.0
PANDA-10306193,Panda Inmobiliaria,Poblado,25000000,206,0,1,121359.22330097087
PANDA-10310150,Panda Inmobiliaria,Trianon,6500000,110,0,1,59090.90909090909
PANDA-10310419,Panda Inmobiliaria,Porvenir,1600000,54,2,2,29629.62962962963
PANDA-10310805,Panda Inmobiliaria,El Salado,8000000,420,5,5,19047.619047619046
